[2025-03-17 16:54:19] Balance: 1475.20 | Win: false
[2025-03-17 17:10:01] Balance: 147.20 | Win: false
[2025-03-17 17:10:01] Balance: 146.20 | Win: false
[2025-03-17 17:10:02] Balance: 145.20 | Win: false
[2025-03-17 17:10:02] Balance: 144.20 | Win: false
[2025-03-17 17:10:03] Balance: 143.20 | Win: false
[2025-03-17 17:10:03] Balance: 142.20 | Win: false
[2025-03-17 17:10:04] Balance: 141.20 | Win: false
[2025-03-17 17:10:04] Balance: 140.20 | Win: false
[2025-03-17 17:10:04] Balance: 139.20 | Win: false
[2025-03-17 17:10:05] Balance: 138.20 | Win: false
[2025-03-17 17:10:05] Balance: 137.20 | Win: false
[2025-03-17 17:10:06] Balance: 136.20 | Win: false
[2025-03-17 17:10:06] Balance: 135.20 | Win: false
[2025-03-17 17:10:07] Balance: 134.20 | Win: false
[2025-03-17 17:10:07] Balance: 133.20 | Win: false
[2025-03-17 17:10:08] Balance: 132.20 | Win: false
[2025-03-17 17:10:08] Balance: 131.20 | Win: false
[2025-03-17 17:10:08] Balance: 130.20 | Win: false
[2025-03-17 17:10:09] Balance: 129.20 | Win: false
[2025-03-17 17:10:09] Balance: 128.20 | Win: false
[2025-03-17 17:10:10] Balance: 127.20 | Win: false
[2025-03-17 17:10:10] Balance: 126.20 | Win: false
[2025-03-17 17:10:10] Balance: 125.20 | Win: false
[2025-03-17 17:10:11] Balance: 223.20 | Win: true
[2025-03-17 17:10:11] Balance: 222.20 | Win: false
[2025-03-17 17:10:11] Balance: 221.20 | Win: false
[2025-03-17 17:10:12] Balance: 220.20 | Win: false
[2025-03-17 17:10:12] Balance: 219.20 | Win: false
[2025-03-17 17:10:12] Balance: 218.20 | Win: false
[2025-03-17 17:10:13] Balance: 217.20 | Win: false
[2025-03-17 17:10:13] Balance: 216.20 | Win: false
[2025-03-17 17:10:14] Balance: 215.20 | Win: false
[2025-03-17 17:10:14] Balance: 214.20 | Win: false
[2025-03-17 17:10:15] Balance: 213.20 | Win: false
[2025-03-17 17:10:15] Balance: 212.20 | Win: false
[2025-03-17 17:10:15] Balance: 211.20 | Win: false
[2025-03-17 17:10:16] Balance: 210.20 | Win: false
[2025-03-17 17:10:16] Balance: 209.20 | Win: false
[2025-03-17 17:10:16] Balance: 208.20 | Win: false
[2025-03-17 17:10:17] Balance: 207.20 | Win: false
[2025-03-17 17:10:17] Balance: 206.20 | Win: false
[2025-03-17 17:10:17] Balance: 205.20 | Win: false
[2025-03-17 17:10:18] Balance: 204.20 | Win: false
[2025-03-17 17:10:18] Balance: 203.20 | Win: false
[2025-03-17 17:10:19] Balance: 202.20 | Win: false
[2025-03-17 17:10:19] Balance: 201.20 | Win: false
[2025-03-17 17:10:19] Balance: 299.20 | Win: true
[2025-03-17 17:10:20] Balance: 298.20 | Win: false
[2025-03-17 17:10:20] Balance: 297.20 | Win: false
[2025-03-17 17:10:21] Balance: 296.20 | Win: false
[2025-03-17 17:10:21] Balance: 295.20 | Win: false
[2025-03-17 17:10:21] Balance: 294.20 | Win: false
[2025-03-17 17:10:22] Balance: 293.20 | Win: false
[2025-03-17 17:10:22] Balance: 292.20 | Win: false
[2025-03-17 17:10:22] Balance: 291.20 | Win: false
[2025-03-17 17:10:23] Balance: 290.20 | Win: false
[2025-03-17 17:10:23] Balance: 289.20 | Win: false
[2025-03-17 17:10:24] Balance: 288.20 | Win: false
[2025-03-17 17:10:24] Balance: 287.20 | Win: false
[2025-03-17 17:10:24] Balance: 286.20 | Win: false
[2025-03-17 17:10:25] Balance: 285.20 | Win: false
[2025-03-17 17:10:25] Balance: 284.20 | Win: false
[2025-03-17 17:10:26] Balance: 382.20 | Win: true
[2025-03-17 17:10:26] Balance: 381.20 | Win: false
[2025-03-17 17:10:27] Balance: 380.20 | Win: false
[2025-03-17 17:10:27] Balance: 379.20 | Win: false
[2025-03-17 17:10:27] Balance: 378.20 | Win: false
[2025-03-17 17:10:28] Balance: 377.20 | Win: false
[2025-03-17 17:10:28] Balance: 376.20 | Win: false
[2025-03-17 17:10:29] Balance: 375.20 | Win: false
[2025-03-17 17:10:29] Balance: 374.20 | Win: false
[2025-03-17 17:10:30] Balance: 373.20 | Win: false
[2025-03-17 17:10:30] Balance: 372.20 | Win: false
[2025-03-17 17:10:30] Balance: 371.20 | Win: false
[2025-03-17 17:10:31] Balance: 370.20 | Win: false
[2025-03-17 17:10:31] Balance: 369.20 | Win: false
[2025-03-17 17:10:31] Balance: 368.20 | Win: false
[2025-03-17 17:10:32] Balance: 367.20 | Win: false
[2025-03-17 17:10:32] Balance: 366.20 | Win: false
[2025-03-17 17:10:33] Balance: 365.20 | Win: false
[2025-03-17 17:10:33] Balance: 364.20 | Win: false
[2025-03-17 17:10:33] Balance: 363.20 | Win: false
[2025-03-17 17:10:34] Balance: 362.20 | Win: false
[2025-03-17 17:10:34] Balance: 361.20 | Win: false
[2025-03-17 17:10:34] Balance: 360.20 | Win: false
[2025-03-17 17:10:35] Balance: 359.20 | Win: false
[2025-03-17 17:10:35] Balance: 358.20 | Win: false
[2025-03-17 17:10:36] Balance: 357.20 | Win: false
[2025-03-17 17:10:36] Balance: 356.20 | Win: false
[2025-03-17 17:10:37] Balance: 355.20 | Win: false
[2025-03-17 17:10:37] Balance: 354.20 | Win: false
[2025-03-17 17:10:37] Balance: 353.20 | Win: false
[2025-03-17 17:10:38] Balance: 352.20 | Win: false
[2025-03-17 17:10:38] Balance: 351.20 | Win: false
[2025-03-17 17:10:39] Balance: 350.20 | Win: false
[2025-03-17 17:10:39] Balance: 349.20 | Win: false
[2025-03-17 17:10:39] Balance: 348.20 | Win: false
[2025-03-17 17:10:40] Balance: 347.20 | Win: false
[2025-03-17 17:10:40] Balance: 346.20 | Win: false
[2025-03-17 17:10:40] Balance: 345.20 | Win: false
[2025-03-17 17:10:41] Balance: 344.20 | Win: false
[2025-03-17 17:10:41] Balance: 343.20 | Win: false
[2025-03-17 17:10:42] Balance: 342.20 | Win: false
[2025-03-17 17:10:42] Balance: 341.20 | Win: false
[2025-03-17 17:10:43] Balance: 340.20 | Win: false
[2025-03-17 17:10:43] Balance: 339.20 | Win: false
[2025-03-17 17:10:44] Balance: 338.20 | Win: false
[2025-03-17 17:10:44] Balance: 337.20 | Win: false
[2025-03-17 17:10:44] Balance: 336.20 | Win: false
[2025-03-17 17:10:45] Balance: 335.20 | Win: false
[2025-03-17 17:10:45] Balance: 334.20 | Win: false
[2025-03-17 17:10:45] Balance: 333.20 | Win: false
[2025-03-17 17:10:46] Balance: 332.20 | Win: false
[2025-03-17 17:10:46] Balance: 331.20 | Win: false
[2025-03-17 17:10:46] Balance: 330.20 | Win: false
[2025-03-17 17:10:47] Balance: 329.20 | Win: false
[2025-03-17 17:10:47] Balance: 328.20 | Win: false
[2025-03-17 17:10:48] Balance: 327.20 | Win: false
[2025-03-17 17:10:48] Balance: 326.20 | Win: false
[2025-03-17 17:10:49] Balance: 325.20 | Win: false
[2025-03-17 17:10:49] Balance: 324.20 | Win: false
[2025-03-17 17:10:49] Balance: 323.20 | Win: false
[2025-03-17 17:10:50] Balance: 322.20 | Win: false
[2025-03-17 17:10:50] Balance: 321.20 | Win: false
[2025-03-17 17:10:50] Balance: 320.20 | Win: false
[2025-03-17 17:10:51] Balance: 319.20 | Win: false
[2025-03-17 17:10:51] Balance: 318.20 | Win: false
[2025-03-17 17:10:51] Balance: 317.20 | Win: false
[2025-03-17 17:10:52] Balance: 316.20 | Win: false
[2025-03-17 17:10:52] Balance: 315.20 | Win: false
[2025-03-17 17:10:53] Balance: 314.20 | Win: false
[2025-03-17 17:10:53] Balance: 313.20 | Win: false
[2025-03-17 17:10:53] Balance: 312.20 | Win: false
[2025-03-17 17:10:54] Balance: 311.20 | Win: false
[2025-03-17 17:10:54] Balance: 310.20 | Win: false
[2025-03-17 17:10:54] Balance: 309.20 | Win: false
[2025-03-17 17:10:55] Balance: 308.20 | Win: false
[2025-03-17 17:10:55] Balance: 307.20 | Win: false
[2025-03-17 17:10:55] Balance: 306.20 | Win: false
[2025-03-17 17:10:56] Balance: 305.20 | Win: false
[2025-03-17 17:10:56] Balance: 304.20 | Win: false
[2025-03-17 17:10:57] Balance: 303.20 | Win: false
[2025-03-17 17:10:57] Balance: 302.20 | Win: false
[2025-03-17 17:10:57] Balance: 301.20 | Win: false
[2025-03-17 17:10:58] Balance: 300.20 | Win: false
[2025-03-17 17:10:58] Balance: 299.20 | Win: false
[2025-03-17 17:10:58] Balance: 298.20 | Win: false
[2025-03-17 17:10:59] Balance: 297.20 | Win: false
[2025-03-17 17:10:59] Balance: 296.20 | Win: false
[2025-03-17 17:10:59] Balance: 295.20 | Win: false
[2025-03-17 17:11:00] Balance: 294.20 | Win: false
[2025-03-17 17:11:00] Balance: 293.20 | Win: false
[2025-03-17 17:11:01] Balance: 292.20 | Win: false
[2025-03-17 17:11:01] Balance: 291.20 | Win: false
[2025-03-17 17:11:02] Balance: 290.20 | Win: false
[2025-03-17 17:11:02] Balance: 289.20 | Win: false
[2025-03-17 17:11:02] Balance: 288.20 | Win: false
[2025-03-17 17:11:03] Balance: 287.20 | Win: false
[2025-03-17 17:11:03] Balance: 286.20 | Win: false
[2025-03-17 17:11:03] Balance: 285.20 | Win: false
[2025-03-17 17:11:04] Balance: 284.20 | Win: false
[2025-03-17 17:11:04] Balance: 283.20 | Win: false
[2025-03-17 17:11:05] Balance: 282.20 | Win: false
[2025-03-17 17:11:05] Balance: 281.20 | Win: false
[2025-03-17 17:11:05] Balance: 280.20 | Win: false
[2025-03-17 17:11:06] Balance: 279.20 | Win: false
[2025-03-17 17:11:06] Balance: 278.20 | Win: false
[2025-03-17 17:11:06] Balance: 277.20 | Win: false
[2025-03-17 17:11:07] Balance: 276.20 | Win: false
[2025-03-17 17:11:07] Balance: 275.20 | Win: false
[2025-03-17 17:11:08] Balance: 274.20 | Win: false
[2025-03-17 17:11:08] Balance: 273.20 | Win: false
[2025-03-17 17:11:09] Balance: 272.20 | Win: false
[2025-03-17 17:11:09] Balance: 271.20 | Win: false
[2025-03-17 17:11:10] Balance: 270.20 | Win: false
[2025-03-17 17:11:10] Balance: 269.20 | Win: false
[2025-03-17 17:11:10] Balance: 268.20 | Win: false
[2025-03-17 17:11:11] Balance: 267.20 | Win: false
[2025-03-17 17:11:11] Balance: 266.20 | Win: false
[2025-03-17 17:11:11] Balance: 265.20 | Win: false
[2025-03-17 17:11:12] Balance: 264.20 | Win: false
[2025-03-17 17:11:12] Balance: 263.20 | Win: false
[2025-03-17 17:11:13] Balance: 262.20 | Win: false
[2025-03-17 17:11:13] Balance: 261.20 | Win: false
[2025-03-17 17:11:13] Balance: 260.20 | Win: false
[2025-03-17 17:11:14] Balance: 259.20 | Win: false
[2025-03-17 17:11:14] Balance: 258.20 | Win: false
[2025-03-17 17:11:15] Balance: 257.20 | Win: false
[2025-03-17 17:11:15] Balance: 256.20 | Win: false
[2025-03-17 17:11:15] Balance: 255.20 | Win: false
[2025-03-17 17:11:16] Balance: 254.20 | Win: false
[2025-03-17 17:11:16] Balance: 253.20 | Win: false
[2025-03-17 17:11:17] Balance: 252.20 | Win: false
[2025-03-17 17:11:17] Balance: 251.20 | Win: false
[2025-03-17 17:11:18] Balance: 250.20 | Win: false
[2025-03-17 17:11:18] Balance: 249.20 | Win: false
[2025-03-17 17:11:18] Balance: 248.20 | Win: false
[2025-03-17 17:11:19] Balance: 247.20 | Win: false
[2025-03-17 17:11:19] Balance: 246.20 | Win: false
[2025-03-17 17:11:20] Balance: 245.20 | Win: false
[2025-03-17 17:11:20] Balance: 244.20 | Win: false
[2025-03-17 17:11:20] Balance: 243.20 | Win: false
[2025-03-17 17:11:21] Balance: 242.20 | Win: false
[2025-03-17 17:11:21] Balance: 241.20 | Win: false
[2025-03-17 17:11:22] Balance: 240.20 | Win: false
[2025-03-17 17:11:22] Balance: 239.20 | Win: false
[2025-03-17 17:11:22] Balance: 238.20 | Win: false
[2025-03-17 17:11:23] Balance: 237.20 | Win: false
[2025-03-17 17:11:23] Balance: 236.20 | Win: false
[2025-03-17 17:11:23] Balance: 235.20 | Win: false
[2025-03-17 17:11:24] Balance: 234.20 | Win: false
[2025-03-17 17:11:24] Balance: 233.20 | Win: false
[2025-03-17 17:11:24] Balance: 232.20 | Win: false
[2025-03-17 17:11:25] Balance: 231.20 | Win: false
[2025-03-17 17:11:25] Balance: 230.20 | Win: false
[2025-03-17 17:11:25] Balance: 229.20 | Win: false
[2025-03-17 17:11:26] Balance: 228.20 | Win: false
[2025-03-17 17:11:26] Balance: 227.20 | Win: false
[2025-03-17 17:11:26] Balance: 226.20 | Win: false
[2025-03-17 17:11:27] Balance: 225.20 | Win: false
[2025-03-17 17:11:27] Balance: 224.20 | Win: false
[2025-03-17 17:11:27] Balance: 223.20 | Win: false
[2025-03-17 17:11:28] Balance: 222.20 | Win: false
[2025-03-17 17:11:28] Balance: 221.20 | Win: false
[2025-03-17 17:11:29] Balance: 220.20 | Win: false
[2025-03-17 17:11:29] Balance: 219.20 | Win: false
[2025-03-17 17:11:29] Balance: 218.20 | Win: false
[2025-03-17 17:11:30] Balance: 217.20 | Win: false
[2025-03-17 17:11:30] Balance: 216.20 | Win: false
[2025-03-17 17:11:31] Balance: 215.20 | Win: false
[2025-03-17 17:11:31] Balance: 214.20 | Win: false
[2025-03-17 17:11:31] Balance: 213.20 | Win: false
[2025-03-17 17:11:32] Balance: 212.20 | Win: false
[2025-03-17 17:11:32] Balance: 211.20 | Win: false
[2025-03-17 17:11:32] Balance: 210.20 | Win: false
[2025-03-17 17:11:33] Balance: 209.20 | Win: false
[2025-03-17 17:11:33] Balance: 208.20 | Win: false
[2025-03-17 17:11:34] Balance: 207.20 | Win: false
[2025-03-17 17:11:34] Balance: 206.20 | Win: false
[2025-03-17 17:11:35] Balance: 205.20 | Win: false
[2025-03-17 17:11:35] Balance: 204.20 | Win: false
[2025-03-17 17:11:35] Balance: 203.20 | Win: false
[2025-03-17 17:11:36] Balance: 202.20 | Win: false
[2025-03-17 17:11:36] Balance: 201.20 | Win: false
[2025-03-17 17:11:37] Balance: 200.20 | Win: false
[2025-03-17 17:11:37] Balance: 199.20 | Win: false
[2025-03-17 17:11:38] Balance: 198.20 | Win: false
[2025-03-17 17:11:38] Balance: 197.20 | Win: false
[2025-03-17 17:11:38] Balance: 295.20 | Win: true
[2025-03-17 17:11:39] Balance: 294.20 | Win: false
[2025-03-17 17:11:39] Balance: 293.20 | Win: false
[2025-03-17 17:11:40] Balance: 292.20 | Win: false
[2025-03-17 17:11:40] Balance: 291.20 | Win: false
[2025-03-17 17:11:40] Balance: 290.20 | Win: false
[2025-03-17 17:11:41] Balance: 289.20 | Win: false
[2025-03-17 17:11:41] Balance: 288.20 | Win: false
[2025-03-17 17:11:42] Balance: 287.20 | Win: false
[2025-03-17 17:11:42] Balance: 286.20 | Win: false
[2025-03-17 17:11:42] Balance: 285.20 | Win: false
[2025-03-17 17:11:43] Balance: 284.20 | Win: false
[2025-03-17 17:11:43] Balance: 283.20 | Win: false
[2025-03-17 17:11:43] Balance: 282.20 | Win: false
[2025-03-17 17:11:44] Balance: 281.20 | Win: false
[2025-03-17 17:11:44] Balance: 280.20 | Win: false
[2025-03-17 17:11:45] Balance: 279.20 | Win: false
[2025-03-17 17:11:45] Balance: 278.20 | Win: false
[2025-03-17 17:11:46] Balance: 277.20 | Win: false
[2025-03-17 17:11:46] Balance: 276.20 | Win: false
[2025-03-17 17:11:46] Balance: 275.20 | Win: false
[2025-03-17 17:11:47] Balance: 274.20 | Win: false
[2025-03-17 17:11:47] Balance: 273.20 | Win: false
[2025-03-17 17:12:12] Balance: 272.20 | Win: false
[2025-03-17 17:12:12] Balance: 271.20 | Win: false
[2025-03-17 17:12:13] Balance: 270.20 | Win: false
[2025-03-17 17:12:13] Balance: 269.20 | Win: false
[2025-03-17 17:12:14] Balance: 268.20 | Win: false
[2025-03-17 17:12:14] Balance: 267.20 | Win: false
[2025-03-17 17:12:14] Balance: 266.20 | Win: false
[2025-03-17 17:12:15] Balance: 265.20 | Win: false
[2025-03-17 17:12:15] Balance: 264.20 | Win: false
[2025-03-17 17:12:15] Balance: 263.20 | Win: false
[2025-03-17 17:12:16] Balance: 262.20 | Win: false
[2025-03-17 17:12:16] Balance: 261.20 | Win: false
[2025-03-17 17:12:16] Balance: 260.20 | Win: false
[2025-03-17 17:12:17] Balance: 259.20 | Win: false
[2025-03-17 17:12:17] Balance: 258.20 | Win: false
[2025-03-17 17:12:18] Balance: 257.20 | Win: false
[2025-03-17 17:12:18] Balance: 256.20 | Win: false
[2025-03-17 17:12:19] Balance: 255.20 | Win: false
[2025-03-17 17:12:19] Balance: 254.20 | Win: false
[2025-03-17 17:12:19] Balance: 253.20 | Win: false
[2025-03-17 17:12:20] Balance: 252.20 | Win: false
[2025-03-17 17:12:20] Balance: 251.20 | Win: false
[2025-03-17 17:12:21] Balance: 250.20 | Win: false
[2025-03-17 17:12:21] Balance: 249.20 | Win: false
[2025-03-17 17:12:21] Balance: 248.20 | Win: false
[2025-03-17 17:12:22] Balance: 247.20 | Win: false
[2025-03-17 17:12:22] Balance: 246.20 | Win: false
[2025-03-17 17:12:22] Balance: 245.20 | Win: false
[2025-03-17 17:12:23] Balance: 244.20 | Win: false
[2025-03-17 17:12:23] Balance: 243.20 | Win: false
[2025-03-17 17:12:24] Balance: 242.20 | Win: false
[2025-03-17 17:12:24] Balance: 241.20 | Win: false
[2025-03-17 17:12:24] Balance: 240.20 | Win: false
[2025-03-17 17:12:25] Balance: 239.20 | Win: false
[2025-03-17 17:12:25] Balance: 238.20 | Win: false
[2025-03-17 17:12:26] Balance: 237.20 | Win: false
[2025-03-17 17:12:26] Balance: 236.20 | Win: false
[2025-03-17 17:12:26] Balance: 235.20 | Win: false
[2025-03-17 17:12:27] Balance: 234.20 | Win: false
[2025-03-17 17:12:27] Balance: 233.20 | Win: false
[2025-03-17 17:12:28] Balance: 232.20 | Win: false
[2025-03-17 17:12:28] Balance: 231.20 | Win: false
[2025-03-17 17:12:28] Balance: 230.20 | Win: false
[2025-03-17 17:12:29] Balance: 229.20 | Win: false
[2025-03-17 17:12:29] Balance: 228.20 | Win: false
[2025-03-17 17:12:30] Balance: 227.20 | Win: false
[2025-03-17 17:12:30] Balance: 226.20 | Win: false
[2025-03-17 17:12:31] Balance: 225.20 | Win: false
[2025-03-17 17:12:31] Balance: 224.20 | Win: false
[2025-03-17 17:12:32] Balance: 223.20 | Win: false
[2025-03-17 17:12:32] Balance: 222.20 | Win: false
[2025-03-17 17:12:33] Balance: 221.20 | Win: false
[2025-03-17 17:12:33] Balance: 220.20 | Win: false
[2025-03-17 17:12:33] Balance: 219.20 | Win: false
[2025-03-17 17:12:34] Balance: 218.20 | Win: false
[2025-03-17 17:12:34] Balance: 217.20 | Win: false
[2025-03-17 17:12:35] Balance: 216.20 | Win: false
[2025-03-17 17:12:35] Balance: 215.20 | Win: false
[2025-03-17 17:12:35] Balance: 214.20 | Win: false
[2025-03-17 17:12:36] Balance: 213.20 | Win: false
[2025-03-17 17:12:36] Balance: 212.20 | Win: false
[2025-03-17 17:12:36] Balance: 211.20 | Win: false
[2025-03-17 17:12:37] Balance: 210.20 | Win: false
[2025-03-17 17:12:37] Balance: 209.20 | Win: false
[2025-03-17 17:12:38] Balance: 208.20 | Win: false
[2025-03-17 17:12:38] Balance: 207.20 | Win: false
[2025-03-17 17:12:39] Balance: 206.20 | Win: false
[2025-03-17 17:12:39] Balance: 205.20 | Win: false
[2025-03-17 17:12:39] Balance: 204.20 | Win: false
[2025-03-17 17:12:40] Balance: 203.20 | Win: false
[2025-03-17 17:12:41] Balance: 202.20 | Win: false
[2025-03-17 17:12:41] Balance: 201.20 | Win: false
[2025-03-17 17:12:41] Balance: 200.20 | Win: false
[2025-03-17 17:12:42] Balance: 199.20 | Win: false
[2025-03-17 17:12:42] Balance: 198.20 | Win: false
[2025-03-17 17:12:42] Balance: 197.20 | Win: false
[2025-03-17 17:12:43] Balance: 196.20 | Win: false
[2025-03-17 17:12:43] Balance: 195.20 | Win: false
[2025-03-17 17:12:44] Balance: 194.20 | Win: false
[2025-03-17 17:12:44] Balance: 193.20 | Win: false
[2025-03-17 17:12:44] Balance: 192.20 | Win: false
[2025-03-17 17:12:45] Balance: 191.20 | Win: false
[2025-03-17 17:12:45] Balance: 190.20 | Win: false
[2025-03-17 17:12:45] Balance: 189.20 | Win: false
[2025-03-17 17:12:46] Balance: 188.20 | Win: false
[2025-03-17 17:12:46] Balance: 187.20 | Win: false
[2025-03-17 17:12:47] Balance: 186.20 | Win: false
[2025-03-17 17:12:47] Balance: 185.20 | Win: false
[2025-03-17 17:12:47] Balance: 184.20 | Win: false
[2025-03-17 17:12:48] Balance: 183.20 | Win: false
[2025-03-17 17:12:48] Balance: 182.20 | Win: false
[2025-03-17 17:12:48] Balance: 181.20 | Win: false
[2025-03-17 17:12:49] Balance: 180.20 | Win: false
[2025-03-17 17:12:49] Balance: 179.20 | Win: false
[2025-03-17 17:12:49] Balance: 178.20 | Win: false
[2025-03-17 17:12:50] Balance: 177.20 | Win: false
[2025-03-17 17:12:50] Balance: 176.20 | Win: false
[2025-03-17 17:12:51] Balance: 175.20 | Win: false
[2025-03-17 17:12:51] Balance: 174.20 | Win: false
[2025-03-17 17:12:51] Balance: 173.20 | Win: false
[2025-03-17 17:12:52] Balance: 172.20 | Win: false
[2025-03-17 17:12:52] Balance: 171.20 | Win: false
[2025-03-17 17:12:53] Balance: 170.20 | Win: false
[2025-03-17 17:12:53] Balance: 169.20 | Win: false
[2025-03-17 17:12:53] Balance: 168.20 | Win: false
[2025-03-17 17:12:54] Balance: 167.20 | Win: false
[2025-03-17 17:12:54] Balance: 166.20 | Win: false
[2025-03-17 17:12:54] Balance: 165.20 | Win: false
[2025-03-17 17:12:55] Balance: 164.20 | Win: false
[2025-03-17 17:12:57] Balance: 163.20 | Win: false
[2025-03-17 17:12:57] Balance: 162.20 | Win: false
[2025-03-17 17:12:57] Balance: 161.20 | Win: false
[2025-03-17 17:12:58] Balance: 160.20 | Win: false
[2025-03-17 17:12:58] Balance: 159.20 | Win: false
[2025-03-17 17:12:58] Balance: 158.20 | Win: false
[2025-03-17 17:12:59] Balance: 157.20 | Win: false
[2025-03-17 17:12:59] Balance: 156.20 | Win: false
[2025-03-17 17:13:00] Balance: 155.20 | Win: false
[2025-03-17 17:13:00] Balance: 154.20 | Win: false
[2025-03-17 17:13:00] Balance: 153.20 | Win: false
[2025-03-17 17:13:01] Balance: 152.20 | Win: false
[2025-03-17 17:13:01] Balance: 151.20 | Win: false
[2025-03-17 17:13:01] Balance: 150.20 | Win: false
[2025-03-17 17:13:02] Balance: 149.20 | Win: false
[2025-03-17 17:13:02] Balance: 148.20 | Win: false
[2025-03-17 17:13:03] Balance: 147.20 | Win: false
[2025-03-17 17:13:03] Balance: 146.20 | Win: false
[2025-03-17 17:13:04] Balance: 145.20 | Win: false
[2025-03-17 17:13:04] Balance: 144.20 | Win: false
[2025-03-17 17:13:05] Balance: 143.20 | Win: false
[2025-03-17 17:13:05] Balance: 142.20 | Win: false
[2025-03-17 17:13:06] Balance: 141.20 | Win: false
[2025-03-17 17:13:06] Balance: 140.20 | Win: false
[2025-03-17 17:13:06] Balance: 139.20 | Win: false
[2025-03-17 17:13:07] Balance: 138.20 | Win: false
[2025-03-17 17:13:07] Balance: 137.20 | Win: false
[2025-03-17 17:13:08] Balance: 136.20 | Win: false
[2025-03-17 17:15:42] Balance: 139.80 | Win: true
[2025-03-17 17:15:42] Balance: 143.40 | Win: true
[2025-03-17 17:15:43] Balance: 147.00 | Win: true
[2025-03-17 17:15:43] Balance: 150.60 | Win: true
[2025-03-17 17:15:44] Balance: 154.20 | Win: true
[2025-03-17 17:15:44] Balance: 157.80 | Win: true
[2025-03-17 17:15:44] Balance: 161.40 | Win: true
[2025-03-17 17:15:45] Balance: 165.00 | Win: true
[2025-03-17 17:15:45] Balance: 168.60 | Win: true
[2025-03-17 17:15:45] Balance: 172.20 | Win: true
[2025-03-17 17:19:40] Balance: 169.20 | Win: false
[2025-03-17 17:19:40] Balance: 166.20 | Win: false
[2025-03-17 17:19:40] Balance: 163.20 | Win: false
[2025-03-17 17:19:41] Balance: 160.20 | Win: false
[2025-03-17 17:19:41] Balance: 157.20 | Win: false
[2025-03-17 17:19:42] Balance: 154.20 | Win: false
[2025-03-17 17:19:42] Balance: 151.20 | Win: false
[2025-03-17 17:19:42] Balance: 148.20 | Win: false
[2025-03-17 17:19:43] Balance: 145.20 | Win: false
[2025-03-17 17:19:43] Balance: 142.20 | Win: false
[2025-03-17 17:19:43] Balance: 139.20 | Win: false
[2025-03-17 17:19:44] Balance: 136.20 | Win: false
[2025-03-17 17:19:44] Balance: 133.20 | Win: false
[2025-03-17 17:19:45] Balance: 130.20 | Win: false
[2025-03-17 17:19:46] Balance: 127.20 | Win: false
[2025-03-17 17:19:46] Balance: 124.20 | Win: false
[2025-03-17 17:19:47] Balance: 220.20 | Win: true
[2025-03-17 17:19:47] Balance: 217.20 | Win: false
[2025-03-17 17:19:48] Balance: 214.20 | Win: false
[2025-03-17 17:19:48] Balance: 211.20 | Win: false
[2025-03-17 17:19:49] Balance: 208.20 | Win: false
[2025-03-17 17:19:49] Balance: 205.20 | Win: false
[2025-03-17 17:19:49] Balance: 202.20 | Win: false
[2025-03-17 17:19:50] Balance: 199.20 | Win: false
[2025-03-17 17:19:50] Balance: 196.20 | Win: false
[2025-03-17 17:19:50] Balance: 193.20 | Win: false
[2025-03-17 17:19:51] Balance: 190.20 | Win: false
[2025-03-17 17:19:51] Balance: 187.20 | Win: false
[2025-03-17 17:19:51] Balance: 184.20 | Win: false
[2025-03-17 17:19:52] Balance: 181.20 | Win: false
[2025-03-17 17:19:52] Balance: 178.20 | Win: false
[2025-03-17 17:19:52] Balance: 175.20 | Win: false
[2025-03-17 17:19:53] Balance: 172.20 | Win: false
[2025-03-17 17:19:53] Balance: 169.20 | Win: false
[2025-03-17 17:19:53] Balance: 166.20 | Win: false
[2025-03-17 17:19:54] Balance: 163.20 | Win: false
[2025-03-17 17:19:54] Balance: 160.20 | Win: false
[2025-03-17 17:19:55] Balance: 157.20 | Win: false
[2025-03-17 17:19:55] Balance: 154.20 | Win: false
[2025-03-17 17:19:55] Balance: 151.20 | Win: false
[2025-03-17 17:19:56] Balance: 148.20 | Win: false
[2025-03-17 17:19:56] Balance: 145.20 | Win: false
[2025-03-17 17:19:57] Balance: 142.20 | Win: false
[2025-03-17 17:19:57] Balance: 139.20 | Win: false
[2025-03-17 17:19:58] Balance: 136.20 | Win: false
[2025-03-17 17:19:58] Balance: 133.20 | Win: false
[2025-03-17 17:19:58] Balance: 130.20 | Win: false
[2025-03-17 17:19:58] Balance: 127.20 | Win: false
[2025-03-17 17:19:59] Balance: 124.20 | Win: false
[2025-03-17 17:19:59] Balance: 121.20 | Win: false
[2025-03-17 17:19:59] Balance: 217.20 | Win: true
[2025-03-17 17:20:00] Balance: 214.20 | Win: false
[2025-03-17 17:20:00] Balance: 211.20 | Win: false
[2025-03-17 17:20:01] Balance: 208.20 | Win: false
[2025-03-17 17:20:01] Balance: 205.20 | Win: false
[2025-03-17 17:20:01] Balance: 202.20 | Win: false
[2025-03-17 17:20:02] Balance: 199.20 | Win: false
[2025-03-17 17:20:02] Balance: 196.20 | Win: false
[2025-03-17 17:20:03] Balance: 193.20 | Win: false
[2025-03-17 17:20:03] Balance: 190.20 | Win: false
[2025-03-17 17:20:04] Balance: 187.20 | Win: false
[2025-03-17 17:20:04] Balance: 184.20 | Win: false
[2025-03-17 17:20:05] Balance: 181.20 | Win: false
